20, 20, 2,
SectionCurve1,
-0.006487,0.018120,0.062101,
-0.003240,0.014274,0.063096,
0.000069,0.009974,0.063917,
0.003321,0.005316,0.064472,
0.006375,0.000418,0.064689,
0.009191,-0.004533,0.064531,
0.011684,-0.009374,0.064008,
0.013814,-0.013929,0.063173,
0.015542,-0.018052,0.062121,
0.016843,-0.021618,0.060971,
0.017706,-0.024533,0.059858,
0.018172,-0.026713,0.058917,
0.018168,-0.028142,0.058248,
0.017706,-0.028746,0.057952,
0.016964,-0.028513,0.058068,
0.015944,-0.027533,0.058538,
0.014588,-0.025811,0.059318,
0.012815,-0.023410,0.060306,
0.010707,-0.020357,0.061404,
0.008320,-0.016710,0.062495,
0.005720,-0.012555,0.063460,
0.002985,-0.007997,0.064194,
0.000203,-0.003164,0.064613,
-0.002566,0.001784,0.064666,
-0.005205,0.006713,0.064341,
-0.007711,0.011425,0.063673,
-0.010059,0.015738,0.062747,
-0.012264,0.019500,0.061681,
-0.014238,0.022694,0.060579,
-0.015856,0.025227,0.059569,
-0.017046,0.027058,0.058760,
-0.017777,0.028162,0.058239,
-0.017694,0.028755,0.057948,
SectionCurve6,
-0.016931,0.030339,0.064324,
-0.016321,0.030180,0.064399,
-0.015383,0.029164,0.064865,
-0.013841,0.027491,0.065592,
-0.011744,0.025183,0.066512,
-0.009163,0.022261,0.067546,
-0.006212,0.018709,0.068615,
-0.003113,0.014582,0.069609,
0.000047,0.009996,0.070414,
0.003152,0.005060,0.070940,
0.006070,-0.000098,0.071120,
0.008760,-0.005285,0.070923,
0.011144,-0.010335,0.070365,
0.013182,-0.015072,0.069505,
0.014837,-0.019347,0.068438,
0.016085,-0.023036,0.067286,
0.016915,-0.026041,0.066181,
0.017368,-0.028281,0.065255,
0.017372,-0.029734,0.064606,
0.016942,-0.030332,0.064328,
0.016243,-0.030061,0.064455,
0.015272,-0.029001,0.064938,
0.013976,-0.027160,0.065730,
0.012280,-0.024600,0.066730,
0.010262,-0.021355,0.067838,
0.007975,-0.017491,0.068936,
0.005483,-0.013097,0.069904,
0.002861,-0.008290,0.070635,
0.000194,-0.003203,0.071048,
-0.002461,0.001998,0.071092,
-0.004991,0.007168,0.070758,
-0.007393,0.012108,0.070082,
-0.009644,0.016638,0.069146,
-0.011755,0.020604,0.068070,
-0.013639,0.023971,0.066959,
-0.015182,0.026646,0.065940,
-0.016317,0.028583,0.065124,
-0.017014,0.029752,0.064598,
-0.016931,0.030339,0.064324,
SectionCurve7,
-0.016072,0.031395,0.070685,
-0.015491,0.031192,0.070775,
-0.014601,0.030110,0.071242,
-0.013138,0.028330,0.071969,
-0.011149,0.025876,0.072887,
-0.008701,0.022778,0.073914,
-0.005907,0.019036,0.074965,
-0.002972,0.014714,0.075931,
0.000022,0.009935,0.076703,
0.002965,0.004815,0.077194,
0.005731,-0.000508,0.077342,
0.008282,-0.005843,0.077123,
0.010544,-0.011022,0.076554,
0.012479,-0.015869,0.075698,
0.014053,-0.020237,0.074649,
0.015241,-0.023999,0.073526,
0.016035,-0.027059,0.072456,
0.016470,-0.029335,0.071565,
0.016481,-0.030799,0.070947,
0.016083,-0.031389,0.070688,
0.015427,-0.031089,0.070821,
0.014508,-0.029970,0.071301,
0.013278,-0.028043,0.072081,
0.011668,-0.025371,0.073064,
0.009751,-0.021993,0.074151,
0.007578,-0.017981,0.075225,
0.005210,-0.013429,0.076169,
0.002718,-0.008458,0.076880,
0.000182,-0.003209,0.077277,
-0.002341,0.002151,0.077314,
-0.004747,0.007473,0.076982,
-0.007030,0.012559,0.076317,
-0.009169,0.017229,0.075400,
-0.011175,0.021330,0.074344,
-0.012959,0.024815,0.073255,
-0.014419,0.027589,0.072256,
-0.015493,0.029600,0.071455,
-0.016153,0.030816,0.070940,
-0.016072,0.031395,0.070685,
SectionCurve8,
-0.015245,0.032144,0.076873,
-0.014696,0.031905,0.076973,
-0.013854,0.030772,0.077433,
-0.012470,0.028907,0.078148,
-0.010588,0.026341,0.079050,
-0.008273,0.023108,0.080055,
-0.005633,0.019223,0.081076,
-0.002859,0.014758,0.082006,
-0.000026,0.009840,0.082740,
0.002760,0.004592,0.083197,
0.005380,-0.000844,0.083319,
0.007799,-0.006278,0.083086,
0.009946,-0.011541,0.082520,
0.011786,-0.016460,0.081681,
0.013284,-0.020887,0.080663,
0.014419,-0.024697,0.079579,
0.015180,-0.027792,0.078552,
0.015602,-0.030089,0.077701,
0.015622,-0.031558,0.077116,
0.015256,-0.032139,0.076876,
0.014642,-0.031816,0.077010,
0.013774,-0.030652,0.077480,
0.012609,-0.028661,0.078239,
0.011082,-0.025905,0.079194,
0.009263,-0.022430,0.080248,
0.007200,-0.018310,0.081287,
0.004951,-0.013646,0.082198,
0.002584,-0.008562,0.082882,
0.000175,-0.003201,0.083262,
-0.002223,0.002268,0.083292,
-0.004509,0.007692,0.082967,
-0.006678,0.012877,0.082322,
-0.008710,0.017644,0.081434,
-0.010612,0.021842,0.080409,
-0.012301,0.025412,0.079354,
-0.013682,0.028257,0.078385,
-0.014698,0.030324,0.077609,
-0.015322,0.031574,0.077109,
-0.015245,0.032144,0.076873,
SectionCurve9,
-0.014456,0.032617,0.082831,
-0.013939,0.032348,0.082936,
-0.013144,0.031177,0.083384,
-0.011838,0.029250,0.084079,
-0.010061,0.026601,0.084954,
-0.007877,0.023270,0.085926,
-0.005387,0.019284,0.086908,
-0.002767,0.014723,0.087796,
-0.000091,0.009713,0.088490,
0.002545,0.004385,0.088913,
0.005026,-0.001118,0.089014,
0.007320,-0.006607,0.088776,
0.009359,-0.011915,0.088221,
0.011109,-0.016870,0.087408,
0.012538,-0.021327,0.086429,
0.013625,-0.025160,0.085392,
0.014358,-0.028270,0.084414,
0.014769,-0.030575,0.083606,
0.014800,-0.032041,0.083055,
0.014466,-0.032612,0.082833,
0.013893,-0.032272,0.082966,
0.013073,-0.031076,0.083421,
0.011969,-0.029039,0.084152,
0.010522,-0.026226,0.085071,
0.008796,-0.022686,0.086082,
0.006839,-0.018496,0.087079,
0.004704,-0.013761,0.087951,
0.002457,-0.008608,0.088604,
0.000169,-0.003181,0.088965,
-0.002108,0.002352,0.088990,
-0.004280,0.007834,0.088676,
-0.006340,0.013076,0.088056,
-0.008270,0.017903,0.087203,
-0.010074,0.022162,0.086219,
-0.011671,0.025786,0.085205,
-0.012977,0.028680,0.084275,
-0.013937,0.030783,0.083530,
-0.014527,0.032057,0.083049,
-0.014456,0.032617,0.082831,
SectionCurve10,
-0.013613,0.032624,0.088587,
-0.013129,0.032333,0.088694,
-0.012384,0.031143,0.089119,
-0.011160,0.029187,0.089778,
-0.009495,0.026500,0.090608,
-0.007447,0.023129,0.091526,
-0.005114,0.019108,0.092449,
-0.002657,0.014522,0.093280,
-0.000144,0.009499,0.093924,
0.002332,0.004171,0.094311,
0.004666,-0.001319,0.094394,
0.006827,-0.006787,0.094159,
0.008750,-0.012068,0.093629,
0.010404,-0.016996,0.092861,
0.011757,-0.021426,0.091940,
0.012789,-0.025235,0.090968,
0.013490,-0.028324,0.090054,
0.013887,-0.030612,0.089302,
0.013927,-0.032062,0.088792,
0.013622,-0.032619,0.088589,
0.013088,-0.032269,0.088717,
0.012319,-0.031059,0.089148,
0.011279,-0.029008,0.089836,
0.009916,-0.026180,0.090701,
0.008289,-0.022626,0.091652,
0.006444,-0.018429,0.092587,
0.004431,-0.013693,0.093405,
0.002312,-0.008545,0.094016,
0.000155,-0.003129,0.094352,
-0.001992,0.002388,0.094373,
-0.004040,0.007852,0.094076,
-0.005983,0.013078,0.093493,
-0.007800,0.017896,0.092692,
-0.009498,0.022156,0.091767,
-0.010998,0.025785,0.090814,
-0.012224,0.028685,0.089940,
-0.013125,0.030797,0.089239,
-0.013678,0.032077,0.088787,
-0.013613,0.032624,0.088587,
SectionCurve11,
-0.012780,0.032308,0.094041,
-0.012329,0.032004,0.094145,
-0.011634,0.030810,0.094543,
-0.010491,0.028848,0.095159,
-0.008936,0.026156,0.095934,
-0.007025,0.022784,0.096790,
-0.004847,0.018774,0.097648,
-0.002550,0.014215,0.098415,
-0.000199,0.009232,0.099006,
0.002120,0.003957,0.099357,
0.004310,-0.001467,0.099425,
0.006339,-0.006863,0.099199,
0.008148,-0.012069,0.098701,
0.009707,-0.016926,0.097985,
0.010986,-0.021291,0.097130,
0.011965,-0.025044,0.096230,
0.012633,-0.028088,0.095387,
0.013017,-0.030340,0.094694,
0.013065,-0.031763,0.094227,
0.012788,-0.032304,0.094042,
0.012293,-0.031949,0.094164,
0.011572,-0.030740,0.094565,
0.010595,-0.028697,0.095205,
0.009314,-0.025884,0.096008,
0.007785,-0.022355,0.096891,
0.006050,-0.018192,0.097758,
0.004158,-0.013502,0.098515,
0.002166,-0.008411,0.099080,
0.000137,-0.003059,0.099389,
-0.001881,0.002390,0.099407,
-0.003806,0.007784,0.099131,
-0.005631,0.012946,0.098590,
-0.007338,0.017709,0.097846,
-0.008929,0.021929,0.096988,
-0.010333,0.025527,0.096104,
-0.011479,0.028406,0.095292,
-0.012322,0.030504,0.094642,
-0.012840,0.031778,0.094221,
-0.012780,0.032308,0.094041,
SectionCurve12,
-0.011898,0.031533,0.099197,
-0.011481,0.031222,0.099295,
-0.010838,0.030044,0.099658,
-0.009779,0.028108,0.100221,
-0.008340,0.025456,0.100927,
-0.006569,0.022138,0.101707,
-0.004552,0.018203,0.102484,
-0.002422,0.013740,0.103177,
-0.000240,0.008872,0.103709,
0.001916,0.003727,0.104021,
0.003953,-0.001553,0.104076,
0.005843,-0.006803,0.103865,
0.007531,-0.011865,0.103410,
0.008988,-0.016586,0.102758,
0.010185,-0.020830,0.101983,
0.011105,-0.024479,0.101169,
0.011737,-0.027439,0.100406,
0.012103,-0.029628,0.099782,
0.012156,-0.031008,0.099362,
0.011906,-0.031530,0.099198,
0.011449,-0.031176,0.099309,
0.010777,-0.029986,0.099675,
0.009866,-0.027983,0.100256,
0.008671,-0.025226,0.100985,
0.007245,-0.021773,0.101785,
0.005626,-0.017706,0.102571,
0.003862,-0.013130,0.103257,
0.002005,-0.008167,0.103767,
0.000114,-0.002956,0.104046,
-0.001767,0.002348,0.104062,
-0.003561,0.007598,0.103810,
-0.005261,0.012623,0.103320,
-0.006849,0.017266,0.102646,
-0.008328,0.021386,0.101867,
-0.009629,0.024902,0.101065,
-0.010692,0.027719,0.100329,
-0.011473,0.029774,0.099739,
-0.011953,0.031023,0.099357,
-0.011898,0.031533,0.099197,
SectionCurve13,
-0.010894,0.030095,0.104067,
-0.010513,0.029788,0.104155,
-0.009926,0.028652,0.104473,
-0.008960,0.026789,0.104966,
-0.007647,0.024237,0.105585,
-0.006032,0.021050,0.106266,
-0.004191,0.017278,0.106944,
-0.002246,0.013010,0.107547,
-0.000250,0.008363,0.108008,
0.001721,0.003459,0.108276,
0.003586,-0.001568,0.108319,
0.005318,-0.006562,0.108132,
0.006865,-0.011377,0.107732,
0.008202,-0.015868,0.107162,
0.009303,-0.019907,0.106486,
0.010150,-0.023382,0.105777,
0.010734,-0.026201,0.105115,
0.011074,-0.028287,0.104573,
0.011127,-0.029599,0.104209,
0.010901,-0.030092,0.104067,
0.010482,-0.029750,0.104166,
0.009865,-0.028606,0.104486,
0.009027,-0.026685,0.104993,
0.007929,-0.024045,0.105629,
0.006619,-0.020742,0.106327,
0.005133,-0.016858,0.107011,
0.003514,-0.012493,0.107608,
0.001811,-0.007764,0.108052,
0.000078,-0.002802,0.108295,
-0.001645,0.002247,0.108308,
-0.003288,0.007243,0.108088,
-0.004843,0.012029,0.107661,
-0.006294,0.016455,0.107074,
-0.007643,0.020388,0.106395,
-0.008829,0.023749,0.105695,
-0.009797,0.026446,0.105053,
-0.010508,0.028415,0.104538,
-0.010945,0.029612,0.104205,
-0.010894,0.030095,0.104067,
SectionCurve14,
-0.009904,0.028362,0.108492,
-0.009558,0.028065,0.108570,
-0.009027,0.026985,0.108843,
-0.008154,0.025215,0.109267,
-0.006966,0.022793,0.109797,
-0.005505,0.019772,0.110381,
-0.003839,0.016205,0.110961,
-0.002076,0.012176,0.111475,
-0.000266,0.007796,0.111867,
0.001524,0.003181,0.112093,
0.003218,-0.001546,0.112128,
0.004794,-0.006240,0.111965,
0.006203,-0.010763,0.111621,
0.007423,-0.014984,0.111133,
0.008429,-0.018781,0.110554,
0.009205,-0.022050,0.109949,
0.009742,-0.024702,0.109384,
0.010057,-0.026665,0.108922,
0.010111,-0.027898,0.108613,
0.009910,-0.028359,0.108493,
0.009530,-0.028033,0.108578,
0.008967,-0.026950,0.108852,
0.008201,-0.025132,0.109286,
0.007198,-0.022636,0.109830,
